Reference ID,Job Profile Name,Created Effective Date,Inactive,Include Job Code in Name,Private Title,Job Profile Summary,Job Description,Additional Job Description,Work Shift Required,Is Job Public,Job Families on Job Profile
Program_Manager,Program Manager,1/1/2000,n,,,"Responsible for the design, development, and implementation of complete projects/programs. Develops cross-functional project resource plans, forecast and budget, and project-specific strategies and specifications to reach goals.  Ensures the project remains within budget throughout the project life cycle.  Understands and manages decision-making processes and cost/time/quality impacts to project.  Establishes project success criteria and determine the degree to which the project achieved project objectives.  Manages scope, issues, constraints, risks, assumptions and change control process throughout the project life cycle.","RESPONSIBILITIES
Understand nature of program & project management needs to drive execution & delivery
Manage scope and milestones to ensure goals are met
Develop appropriately structured and detailed program & project plans
Identify and track interdependencies to ensure timely and successful delivery
Secure estimates & resource commitments across various dependency teams
Optimize resource and capacity planning to support program goals and outcomes
Identify risks and develop risk mitigation techniques
Identify, track, prioritize and drive resolution of issues and work to address systemic issues
Ensure escalations are done in a timely manner to the right individuals
Identify and track major milestones for the program and/or project
Monitor and measure progress to ensure that the program & project meet objectives
Communicate timely and accurate status to appropriate levels and stakeholders
Oversee program & project performance and reporting across geographic locations
Manage business & technology stakeholders
Provide delivery leadership
 
Professional Qualities
Strong bias to action
Strong leadership skills; self-motivated and a self-starter with a can do attitude
Team player, energetic personality, quality minded, focused, committed, able to work independently in a fast paced, changing environment
Strong team management skills, able to instill passion, loyalty, and commitment among team members at all levels of the organization
High degree of professional confidence and credibility with effective presence, strong written and verbal communication skills, able to communicate technical concepts and plans at all levels
Strong negotiation skills in all mediums and throughout all levels of the organization
 
Requirements
10-12 years of technical program management experience in the software industry (e-commerce, mobile commerce is preferred)
3+ years program managing software product development in an Agile Scrum environment. Successful candidate will have a strong understanding of the Agile methodology and can demonstrate a successful track record of delivering large, complex technology products across multiple scrum teams and organizational units that meet business outcomes and performance metrics
Proven ability to develop effective cross-organization relationships, collaborating and communicating across different stakeholders
Strong technical acumen, able to ensure that technical solutions, strategies, practices, and governance deliver business and customer value
Deep knowledge of program & project management process, tools and templates",,,Yes,OPS_Program_Management,,
Buyer,Buyer,1/1/2000,n,,,"Serve as the main liaison to the purchasing and accounting department.  Day-to-day responsibilities will include processing purchase order transactions, and check standards, review quotes, validate contract pricing, send equipment requests bulk order to bid as applicable, negotiate contract terms and conditions, expedite orders, and insure applicable documentation.",,,,,FA_Purchasing,,
Manager_Purchasing,"Manager, Purchasing",1/1/2000,n,,,"Responsible to supervise, train, mentor and manage the workflow of multiple Buyers in the Purchasing department.  Additional responsibilities include: Effectively and cost efficiently sourcing a variety of items from the company's base of vendors, identify new vendors as appropriate and managing working relationships with vendors. The Purchasing Manager will also utilize both experience and initiative to streamline purchasing processes and utilize the functionality of business applications.",,,,Yes,FA_Purchasing,,
Director_Field_Marketing,"Director, Field Marketing",1/1/2000,n,,,"Responsible for developing and executing regional and country-specific marketing programs supporting the firm's global regions.  The role is primarily focused on partnering with Product Marketing Services and Sales teams to develop and execute marketing strategies grounded in lead development, demand generation and sales readiness. The position will also be responsible for packaging and syndicating programs for use in other global regions and coordinating global Field Marketing best practices.",,,,Yes,MK_Marketing_Management,,
Senior_Manager_Field_Marketing,"Senior Manager, Field Marketing",1/1/2000,n,,,Responsible to partner with the field sales teams to drive license pipeline (3X pipeline) and to help the field sales teams move top deals through the sales cycle to closure. This marketing leader will achieve the pipeline goals through a combination of executing national and global marketing campaigns as well as planning and executing account-specific marketing programs for top enterprise accounts. This position reports to the Director of Field Marketing.,,,,Yes,MK_Field_Marketing,,
Web_Content_Manager,Web Content Manager,1/1/2000,n,,,"Responsible developing the voice for all aspects of the organization’s online presence. In addition to writing, editing, and proofreading site content, this person will also work closely with the creative team to maintain site standards with regard to new development.","RESPONSIBILITIES/DUTIES
Manages all web content and projects related to the website. Writes, edits, and proofreads new content. Ensures that all documents meet established content standards and works with developers to assess any technical challenges in displaying the content. 

EDUCATION
Requires a bachelor's degree in a related area and at least 7 years of experience in the field or in a related area. 

KNOWLEDGE/SKILLS
Familiar with a variety of the field's concepts, practices, and procedures. Relies on extensive experience and judgment to plan and accomplish goals. Performs a variety of tasks. Leads and directs the work of others. A wide degree of creativity and latitude is expected. Typically reports to top management.",,,Yes,MK_Marketing_Services,,
Marketing_Coordinator,Marketing Coordinator,1/1/2000,n,,,"Bring your creativity to this job where you'll work with product and creative business teams to expand our customer engagement using data, partnerships, and tailored content. You will be responsible for designing and executing on a plan to maximize engagement of our fans on the web, social media, mobile, and our newsletter.",".  Develop digital media strategy.  
·  Measure and report performance of all digital campaigns against goals.
.  Responsible for coordinating and implementing all marketing communication activities that assist in various marketing support and sales support functions.  
.  Develop, maintain and update marketing collateral, including resumes, project sheets, project lists, capability statements and brochures. 
.  Assist with corporate trade shows, event planning, various promotions and strategy",,,Yes,MK_Marketing_Services,,
Senior_Customer_Services_Representative,Senior Customer Services Representative,1/1/2000,n,,Senior Customer Services Representative,"Twitter, Chat, Facebook, LinkedIn ….. Digital customer engagement is transforming customer service, and elevating the expectations of our online and cross-channel customers. This position requires sharp social media skills to exceed expectations with rich, personalized experiences the moment they engage with our brand from anywhere for anything. Bring your mad, tech-savvy skills and know-how to provide that instant gratification while moving and adapting your skill set to a customer’s preferred channel for a seamless and tweetable rock star experience.","Responsible as the primary customer interface for online/social media inquiries.
Ensures quality customer service for internal and external customers
Responds to incoming customer service requests
Applies appropriate communication techniques to all situations
Identifies and assesses customer's needs quickly and accurately
Solves problems systematically with sound business judgement",,,Yes,CS_Customer_Service,,
Shipping_and_Receiving_Associate,Shipping & Receiving Associate,1/1/2000,n,,,"Responsible for performing tasks involved in the shipping, storing, and distributing of products.","Primary duties include pulling and filling orders.  Additional responsibilities include preparing, documenting, and maintaining records of items shipped.  Also required to posts weights and shipping charges and prepares goods for final shipment.  Must follow safety procedures and practices, maintain a clean, orderly work environment and communicate problems to a Supervisor or Manager.",,,Yes,FA_Administration,,
Facilities_Administrator,Facilities Administrator,1/1/2000,n,,,"Think of yourself in this position as the conductor of an orchestra where you will oversee all the different aspects of building management to ensure all the components come together harmoniously. Day-to-day tasks will vary from operations and maintenance to project planning and management, with the main duty being an effective and smooth-running facility.","Responsible for day-to-day management and oversight of corporate facilities and operations in assigned location.  Excellent organizational and interpersonal skills and a proven ability to work with all levels of an organization are required. Additional responsibilities include vendor relationships (HVAC, electrical, landscaping, cafeteria, food services) and coordination of internal moves and appropriate updates to floor plans.",,,Yes,FA_Administration,,
Customer_Service_Representative,Customer Service Representative,1/1/2000,n,,,"Dazzle our customers with flawless execution ... in how we answer the phone, fill an order, deliver on time, process the invoice and  meet every imaginable need for excellence in customer service.  Guide customers in best practices and online tools. Provide trouble-shooting and problem escalation.","Our customer service team members are critical to the success of the organization. They provide a personable, knowledgeable, and caring experience when customers contact us. We are looking for people who are warm, articulate, and positive to add to our already awesome team.

Job duties:
Responsible for receiving, responding to and resolving customer telephone-inquires in a high-volume call center.
Maintain departmental quality and productivity standards.
Where appropriate, cross-reference a variety other products and services available for customers to consider.
Engage in outbound calls to current customers to survey satisfaction with current products.
Perform other work-related duties, as assigned - including (but not limited to) customer e-mail and correspondence.

Qualifications:
High school diploma, general education degree or equivalent
Knowledge of customer service principles and practices
Knowledge of relevant computer applications
Ability to type
Numeric, oral and written language applications

Key Competencies
Interpersonal skills
Communication skills - verbal and written
Listening skills
Problem analysis and problem-solving
Attention to detail and accuracy
Data collection and ordering
Customer service orientation
Adaptability, initiative and stress tolerance",,,Yes,CS_Customer_Service,,
Director_Facilities_Operations,"Director, Facilities Operations",1/1/2000,n,,"Director, Facilities Operations","Responsible for overall management of  Office Managers, who coordinate available resources for all business office needs worldwide.  As Director, Office Management, provide critical leadership and support to a global team of associates.   Perform regular audits of business office operations.  Among other duties: Maintain open lines of communication with all members of the management team and conduct or assist with special projects as requested by the Vice President, Facilities or Chief Operating Officer.",,,,Yes,FC_Management,,
Senior_Office_Manager,Senior Office Manager,1/1/2000,n,,Senior Office Manager,"Responsible for planning, directing and coordinating office support services, including purchasing and facilities management.  Additional responsibilities include: hiring and managing office support staff, managing internal communications, assisting with travel arrangements, and miscellaneous projects.",,,,Yes,FA_Administration,,
Consultant,Consultant,1/1/2000,n,,,"Our Consultants work within an engagement team and are responsible for identifying business requirements, requirements management, functional design, prototyping, process design (including scenario design, flow mapping), testing, training, defining support procedures and supporting implementations.",,,,Yes,SV_Consulting_Services,,
Travel_Coordinator,Travel Coordinator,1/1/2000,n,,Travel Coordinator,"Responsible for coordinating the company's travel needs; duties may include scheduling hotel and flight accommodations, and procuring necessary documentation such as passports, visas, or other clearances. Ensures that travel needs are met within the constraints of the company travel budget.","RESPONSIBILITIES
Responsible for coordinating the company's travel needs. Schedules hotel and flight accommodations and procures necessary documentation such as passports, visas, or other clearances. Ensures that travel needs are met within the constraints of the company travel budget. 

EDUCATION/WORK EXPERIENCE
Requires a high school diploma or its equivalent with 0-2 years of experience in the field or in a related area. 

SPECIFIC KNOWLEDGE/SKILLS
Has knowledge of commonly-used concepts, practices, and procedures within a particular field. Relies on instructions and pre-established guidelines to perform the functions of the job. Works under immediate supervision. Primary job functions do not typically require exercising independent judgment. Typically reports to a supervisor or manager.",,,Yes,FA_Administration,,
Project_Manager,Project Manager,1/1/2000,n,,,"The Senior Project Manager is accountable for the successful delivery of projects on time and within budget, while exceeding client expectations.   This job will act as the main point of contact between our company and our clients, setting expectations and facilitating clear and open lines of communication.

This job provides leadership that encourages team enthusiasm & innovation, and strategic direction to project teams.   This role handles the day to day project operations and communications.","RESPONSIBILITIES:

Oversee and take responsibility for the successful completion and timeliness of projects

Manage stakeholders working with distributed clients (local and remote) and teams (onsite, remote and offshore)

Create and maintain project plans inclusive of communication matrix, responsibility matrix, schedule and budget

Set and manage deadlines with clients and internal team (assign responsibilities, monitor progress of projects, weekly client status reports and calls)

Lead business and functional requirements definition and prioritization of requirements

Map business requirements to features and functionality in partnership

Manage client expectations and maintain communication throughout the course of the project

Assist Executive Leadership in establishing project estimates and milestones which you will lead

Assist Executive Leadership in continuous improvement activities and operational analytic reporting

Prepare reports for client and management regarding the status of projects and address issues/concerns when appropriate

Support pre-sales activities which could include participating in sales calls and proposal development (statements of work)

 
REQUIRED SKILLS & EXPERIENCE

5-10 years of experience managing complex projects in a consulting/professional services environment

Previous experience managing multiple projects at one time (including but not limited to: implementations, upgrades, new installations)

Strong time management experience as you’ll have multiple priorities to focus on in a week that often change based on client demands

The ability to be self-directed and work in an ambiguous and dynamic environment

Demonstration of good judgement; ability to know when to listen vs. ask questions

Innate service mentality and care for the client experience

Demonstrated ability to proactively mitigate risk

Strong work ethic and the ability to work autonomously

Strong business and technical acumen

Exceptional written and verbal communication

Ability to interact with executive-level clients

Bachelor’s degree, MBA or other advanced degree

Reliable transportation is required as this person will be meeting with clients in the Bay Area about 30% of the week

Must be able to perform the basic functions of the job which include the ability to sit for long periods of time

Candidate must have the unrestricted right to work in the US without requiring sponsorship",,,Yes,SV_Consulting_Services,,
Director_Consulting_Services,"Director, Consulting Services",1/1/2000,n,,,"Responsible for identifying, developing, and securing project work for corporate clients wishing to engage in successful business strategies that also significantly advance the organizations' interests. The Director of Consulting Services will also provide ongoing engagement management, strong team leadership, and successful project delivery.",,,,Yes,SV_Consulting_Management,,
Vice_President_Consulting_Services,"Vice President, Consulting Services",1/1/2000,n,,,"Responsible for building and leading the firm's consulting business in the major global markets.  Consulting Services collaborates with clients in defining measurable improvements and successfully implementing change in operations. The range of consulting services covers operating strategy, organization and process design, resourcing strategy, capability development and deployment and performance management.",,,,Yes,SV_Consulting_Management,,
Senior_Consultant,Senior Consultant,1/1/2000,n,,,"Responsible for identifying business requirements, functional design, prototyping, process design (including scenario design, flow mapping), testing, training, defining support procedures and supporting implementations.  Ability to provide leadership and guidance to engagement team.",,,,Yes,SV_Consulting_Services,,
Associate_Consultant,Associate Consultant,1/1/2000,n,,,Do you enjoy working with clients? Join our Academy program - intensive training designed to teach smart young professionals to become world-class consultants. Work and learn from experienced Consultants and team members while contributing to developing solutions for customer's business issues.,"Job Duties
Provide clients with powerful facts and analyses that outline solutions and drive change.
Work as a member of case teams in roles that vary according to the team’s objectives.
Take responsibility for identifying information sources, gathering and interpreting data, and presenting findings to case team members.
Interview clients' customers, competitors, suppliers and employers; this work then becomes the basis of the case team's strategic recommendation.",,,Yes,SV_Consulting_Services,,
Tax_Analyst,Tax Analyst,1/1/2000,n,,Tax Analyst,Ensures that the organization's employees comply with fiscal directives when performing their tasks. Works under the direction of a payroll tax manager to periodically evaluate staff's salary information and ensure it is accurate. Partners with corporate treasury and accounting department employees to ensure that employment tax amounts are transferred to revenue agencies on time.,,,,Yes,HR_Payroll,,
Customer_Service_Operations_Support,Customer Service Operations Support,1/1/2000,n,,,Responsible supporting customer service representatives with their day-to-day business and technical needs.  Maintain departmental quality and productivity standards.,,,,,CS_Customer_Service,,
Organization_Development_Specialist,Organization Development Specialist,1/1/2000,n,,,"Responsible for the development, planning, delivery and evaluation of training and development activities for leadership. Defines competencies by role and/or function and ensures the integration of this information into all relevant HR processes.
Partners with leadership to accelerate strategy implementation. Oversees and administers targeted development programs for high potential leaders within the organization. Defining and marketing career paths within the organization to assist team members / leaders with owning and managing their own career
Assisting in the selection and implementation of an automated performance management and talent management system for the organization
Administering the performance appraisal process for the organization to improve organizational performance","Responsibilities
The OD Specialist will be responsible for designing, facilitating, and evaluating corporate-wide initiatives including: leadership and management development programs and projects. Partner with HR, business leaders to align OD initiatives with corporate goals, and support organizational development and design interventions that improve performance, processes, and structures. Conduct gap analyses and assist business leaders with the establishment of success measures and accountabilities to achieve superior business results. Facilitate trainings for internal customer groups, update and maintain current OD initiatives and programs, and aid in the development of strategic plans to address deficiencies and meet business needs. Support delivery of OD services to our business partners that align with the OD Strategy, including employee engagement, leadership development, survey design and analysis, new hire orientation, and 360 degree feedback. Perform all duties in accordance with the company’s policies and procedures, all US state and federal laws and regulations, wherein the company operates.
Conduct needs assessment, diagnose, develop, implement and evaluate interventions that connect the people-side of business with corporate goals.
Identify data collection tools, data sources, benchmarks, and performance targets.
Design and implement organizational effectiveness interventions.
Design and facilitate leadership development programs that offer Associates opportunities for growth and advancement.
Assess team dynamics and develop team-building interventions and workshops.
Develop content for soft skills training and leadership development programs.
Recommend training and development systems.
Assess training needs through surveys, interviews with associates, focus groups, or consultation with managers, instructors, subject matter experts, or customer representatives.
Present information using a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.
Perform survey assessments, design and analysis of results.
Shared responsibility for coordination and facilitation of employee onboarding (New Hire Orientation).
Schedule classes based on availability of classrooms, equipment, and instructors.
Coordinate onsite and offsite classroom and video conference training, including scheduling, participant registration, confirmation, and logistics/catering.
Prepare requests for proposal for training. May assist with evaluating bids, products and vendors, and make recommendations for selection. Evaluate and monitor quality of vendor or contract services.
Make use of new technology, such as distance learning or video conferencing to facilitate discussion between associates on an individual or group basis.
Attend meetings and seminars to obtain information useful to train staff and to inform management of training programs and goals.
Maintain records and write reports to monitor and evaluate training activities and program effectiveness.
Participate as needed in Learning Management System (LMS), including registrations, generating course rosters, managing withdrawals and waitlists, creating reports, and sending evaluations.
Perform other duties as assigned.
Master’s degree in Industrial/Organizational Psychology, Organizational Development, or equivalent combination of education/experience required.
Three (3) to (5) years’ experience in the field of organizational development and training.",,,Yes,HR_Workforce_Planning,,
Administrative_Assistant,Administrative Assistant,1/1/2000,n,,,"You are unsung hero of a business organization and the glue that holds the office together with excellent office skills and knowledge.  You wear many hats, set the bar for multi-tasking and attention to details. You can keep up with minute details, whatever they are,  organize files and handle incoming and outgoing communication and mail. You know how to focus and prioritize your workflow; so much to do but yet you can do it all.",".  Greet visitors and answer the front office phone
.  Provide administrative support to executives
.  Answer telephones, take and relay messages, arrange conference calls, and personally respond to routine matters
.  Monitor kitchen and office supplies and help to submit work order requests to property management as needed.
.  Assist with on-site meeting arrangements ensuring conference rooms are prepared and maintained.",,,Yes,FA_Administration,,
Business_Analyst,Business Analyst,1/1/2000,n,,,"A Business Analyst's responsibility is to help drive projects and bring value through operations. To do this, they identify, distinguish and analyze multiple components of a problem and then make conclusions using high-level quantitative skills.","Primary Responsibilities:
The Business Analyst manages back-office, e-commerce and web based technical projects, and 3rd party applications. This includes: Creating and maintaining project plans with tasks, estimates, dates, dependencies and responsible parties.   Monitoring and taking necessary actions to ensure that deadlines are met. Leading regularly scheduled project meetings with technical and business unit staff and stakeholders to communicate updates and work through issues and needs. Organizing and managing upper-management review meetings of projects to provide updates and identify goals and strategic direction.
The Business Analyst supports organization business units in the development of project plans and documentation such as business case, project charter, schedule, change control procedure, Use Cases,  RACI model,  Decision Matrices, Risk Analysis,  Documentation sites (Confluence/SP) , process flows and transition plan. Project manage the installation of upgrades and service packs in collaboration with Technology Division staff, client business units, vendors, and other Business Analysts.
The Business Analyst works directly with the client and Technology Division community to identify, define and investigate processes and/or technical changes that facilitate the support of the organization’s business through the effective use of information technology. Writes detailed descriptions of client needs, program functions, and steps required to develop, implement, or modify back-office, e-commerce and web based systems or processes. Works closely with technical resources to ensure that technical solutions are sound and adhere to strategic direction.",,,Yes,FA_Financial_Analysis,,
Senior_Site_Engineer_I,Senior Site Engineer I,1/1/2000,n,,,"Represent company to oversee assigned Site project activities and ensure project execution is carried out in a safe manner.  Report to Project Management Team on contractor’s performances and project issues. Generate reports as required.  Work actively with the contractor’s project management teams to understand project objectives and priorities and to meet project objectives with regard to safety, cost control and schedule.",,,,Yes,OPS_Production,,
Senior_Site_Engineer_II,Senior Site Engineer II,1/1/2000,n,,,"Represent company to oversee assigned Site project activities and ensure project execution is carried out in a safe manner.  Report to Project Management Team on contractor’s performances and project issues. Generate reports as required.  Work actively with the contractor’s project management teams to understand project objectives and priorities and to meet project objectives with regard to safety, cost control and schedule.",,,,Yes,OPS_Production,,
Site_Engineer_I,Site Engineer I,1/1/2000,n,,,"Represent company to oversee assigned Site project activities and ensure project execution is carried out in a safe manner.  Report to Project Management Team on contractor’s performances and project issues. Generate reports as required.  Work actively with the contractor’s project management teams to understand project objectives and priorities and to meet project objectives with regard to safety, cost control and schedule.",,,,Yes,OPS_Production,,
Site_Engineer_II,Site Engineer II,1/1/2000,n,,,"Represent company to oversee assigned Site project activities and ensure project execution is carried out in a safe manner.  Report to Project Management Team on contractor’s performances and project issues. Generate reports as required.  Work actively with the contractor’s project management teams to understand project objectives and priorities and to meet project objectives with regard to safety, cost control and schedule.",,,,Yes,OPS_Production,,
Payroll_Coordinator,Payroll Coordinator,1/1/2000,n,,,The Payroll Coordinator is the first point of contact for all employee payroll inquiries.  The payroll coordinator responds to payroll inquiries in a timely manner.  It is necessary to research and resolve discrepancies regarding employee pay and paid/unpaid time off as well as file payroll documents and complete benefit audits.,"KEY RESPONSIBILITIES:
* Assist with processing of Salary/Hourly/EX-Pat/ and Canadian payrolls and all supporting transactions.
* Assist with verification and processing of payroll data and data entry
* Provide support and assist with queries for all payroll related audits 
* Liaison with payroll processing vendor and approve invoicing as required
* Coordinate tax fillings with payroll vendor and related jurisdictions 
* Review and administer involuntary deductions 
* Prepare funding requisitions for pay runs
* Special projects
 
SKILLS AND EXPERIENCE:
* 1-3 years of experience in payroll 
* Familiarity with etime, ADP or PeopleSoft payroll systems, strongly preferred
* Self-starter with ability to work independently 
* Proficient in Microsoft Suite 
 
EDUCATION AND TRAINING:
HS Graduate or GED, some college preferred.",,,Yes,HR_Payroll,,
Curriculum_Developer,Curriculum Developer,1/1/2000,n,,Curriculum Developer,,,,,,HR_Training,,
Training_Director,Training Director,1/1/2000,n,,Training Director,,,,,,HR_Training,,
Instructor,Instructor,1/1/2000,n,,Instructor,,,,,,HR_Training,,
Senior_Instructor,Senior Instructor,1/1/2000,n,,Senior Instructor,,,,,,HR_Training,,
Course_Developer,Course Developer,1/1/2000,n,,Course Developer,,,,,,HR_Training,,
Manager_Global_Support,"Manager, Global Support",1/1/2000,n,,"Manager, Global Support","Manage a team that is driving the evolution of customer care excellence and reshaping the future of global customer support.  You know how to motivate a team, elevate service team benchmarks, work collaboratively, build strategy and expand touch points that will add value to our customers, strengthen relationships and drive loyalty.","In this role, you will be responsible for managing the people, process, and technological elements of customer support.  Specific requirements for each of these three areas include:

People Management
Recruit, train, coach, and evaluate Support Engineers with published standards and expectations.
Define individual and team goals that align with business objectives and ensure that individuals understand how they can contribute.
Review the performance of direct reports, monitor MBOs, and conduct periodic and annual reviews. 
Process Management
Develop and implement support plan to meet SLA for the various customer segments and product lines
Create and monitor a flexible training program for both new hires and the continuous improvement of existing staff
Lead and maintain daily hands-on oversight of the support activities
Manage and refine support workflow (case handling, etc.) and define efficiencies using CRM and other process tools
Manage customer escalations, customer complaints or inquiries with support case handling.
Develop and optimize feedback mechanisms for tactical and strategic liaison with peers in other departments (Account Management, Product Management, Product Engineering, etc.) to resolve - issues and communicate product improvements and feedback.
Own process of publishing articles/relevant content to our knowledge base
Technology Management
Designs, develops, and implements tools and systems to support and improve the efficiency of the technical support function, including workflow and incident management
Defines, maintains, and implements systems and applications needed to perform excellent technical support function
Develops and implements standard operating procedures and practices to enhance and measure the effectiveness and performance of the Technical Support function
Develops, maintains, and implements reporting systems to provide necessary feedback to appropriate stakeholders

Requirements
Bachelors/Masters degree in engineering, computer science or related field
5+ years in a support organization with at least 3 in a managerial capacity
Demonstrated capacity for leading a geographically distributed team
Demonstrated cross-functional leadership to meet client needs
Experience developing and executing implementation strategy across SaaS platforms",,,Yes,CS_Management,,
Regional_Finance_Manager,Regional Finance Manager,1/1/2000,n,,,"Provides strategic and technical financial leadership to a portfolio of country programs in order to ensure the effective development of countries’ financial strategies and the implementation of sound internal controls, budgeting, financial management and financial reporting  This role will also be responsible, where appropriate, for processing of financial transactions.","ESSENTIAL FUNCTIONS:

1.     Plans, directs, and implements activities to ensure timely and accurate accounting and financial information to company leadership as well as customer. This includes, but is not limited to:  period and quarterly financial statements (internal and external), annual budget, forecasting, cash flow, and variance analysis.

2.     Manage the month-end closing process including review and submission of journal entries, budget to actual variances, and balance sheet reconciliations.

3.     Present financial information with insightful and actionable analysis to company leadership as well as customers.

4.     Lead, coordinate, and track cost savings measures

5.     Review and approve all center expense reports

6.     Coordinate and assist with all external audits

7.     Monitor, analyze, and report on department expenses, working with departments to meet daily operational requirements, evaluate effectiveness of controls, minimize expenses, and improve processes.

8.     Coordinates the development of the division annual business plan, working with department heads to compile information required for effective decision making

9.     Prepares financial reports, annual budget, and various feasibility studies and other special projects to ensure senior management has the information required for effective decision-making.

10. Manages regional accounting support at local DC’s

11. Track and review under/over achievements to pricing protocols (Product mix, fuel); play key role in updating annual pricing protocols.

12. Performs other related and assigned duties as necessary.

MINIMUM QUALIFICATIONS:  Education and experience equivalent to:

Education/Certification:
Bachelor’s degree in accounting or business administration from an accredited college or university. CPA and/or MBA preferred

Experience:
7 to 10 years of relevant experience in accounting and/or finance.

Knowledge, Skills and Abilities

Knowledge of (B/basic; J/journey; E/expert):
Generally accepted accounting principles (GAAP) (J)
Inventory Control system (J)
Budgetary concepts and techniques (J)
Financial analysis and reporting (J)
Distribution concepts and techniques (J)
Management concepts and techniques (J)
Data management concepts and techniques (J)
JD Edwards Enterprise System (J)
Microsoft Office Suite: Word, PowerPoint (J); Excel (E)

Skill and ability to:
Manage and motivate employees in a team-based environment
Analyze and resolve complex problems
Communicate and coordinate effectively with employees verbally and in writing
Communicate and coordinate effectively with internal and external customers verbally and in writing
Prepare a variety of technical documents and reports
Work effectively in a general business environment, with a focus on high levels of quality and customer service
Present financial data to leadership
Act in accordance with GSF’s Values and Creed

LEADERSHIP/MANAGEMENT RESPONSIBILITY

Manage up to 10 employees.

PERFORMANCE CATEGORIES
Productivity/quality standards: distribution objectives
Productivity/quality standards: delivery efficiency and timeliness
Variable expense control
Approved profit margin
Division assets
Regulatory agency compliance
Budget
Cost containment
Employee development
Teamwork within the department and across departments
Project/assignment standards
Customer satisfaction",,,Yes,FA_Financial_Analysis,,
Systems_Analyst,Systems Analyst,1/1/2000,n,,,Uses IT tools to help enterprises of all sizes achieve their goals. Designs and develops new computer systems by choosing and configuring hardware and software. Devises ways to apply existing systems' resources to additional tasks.,,,,Yes,IT_Systems,,
Integration_Engineer,Integration Engineer,1/1/2000,n,,,"Develops and implements solutions coordinating applications across the enterprise or its units/departments. Evaluates existing components or systems to determine integration requirements and to ensure final solutions meet organizational needs. Reuses components when possible and assists management in buy/build decisions. Familiar with the standard concepts, practices, and procedures. Relies on experience and judgment to plan and accomplish goals. Performs a variety of tasks. May lead or direct the work of others.",,,,Yes,IT_Services,,
Associate_Product_Development,Associate Product Development,1/1/2000,n,,Associate Product Developer,"The Associate Product Development works closely with design to ensure all details of development line are executed accurately, including preparing, updating, and distributing reports on fabric, samples, trim development.","Key Responsibilities:
• Category Analysis Includes identifying driving factors behind trends recommending opportunities for assortment gains, and analyzing base business to discover and resolve issues early on.
• Supporting Product Management in managing all aspects related to achieving its performance goals. Includes business reviews, making new item presentations, managing timelines for new product development and leading any other day-to-day priorities.
• Category & Product Optimization - Taking part in all relevant category reviews and providing analysis to support Own Brands (pricing, assortment, schematics, promotion, etc.)
• Working cross functionally with Product Development, Regulatory, Sourcing, Packaging Design, Finance",,,Yes,RD_Product_Development,,
Server,Server,1/1/2000,n,,,,,,,,FA_Employee_Services,,
Maintenance_Technician,Maintenance Technician,1/1/2000,n,,,Maintain the day-to-day operations and to assume responsibility for maintaining the physical assets of the property under the direction of the Property/Operations Manager,,,,Yes,#N/A,,
Customer_Service_Associate,Customer Service Associate,1/1/2000,n,,,"Dazzle our customers with flawless execution ... in how we answer the phone, fill an order, deliver on time, process the invoice and  meet every imaginable need for excellence in customer service.  Guide customers in best practices and online tools. Provide trouble-shooting and problem escalation.","Our customer service team members are critical to the success of the organization. They provide a personable, knowledgeable, and caring experience when customers contact us. We are looking for people who are warm, articulate, and positive to add to our already awesome team. You will maintain customer relationships by responding to inquiries and documenting actions. This is an entry level job that builds the necessary skills to deliver outstanding customer service. Shadows Customer Service Representatives and receives training in customer service.

Job duties:
Responsible for receiving, responding to and resolving customer telephone-inquires in a high-volume call center.Maintain departmental quality and productivity standards.Where appropriate, cross-reference a variety other products and services available for customers to consider.Engage in outbound calls to current customers to survey satisfaction with current products.Perform other work-related duties, as assigned - including (but not limited to) customer e-mail and correspondence.",,,,CS_Customer_Service,,
Data_Analyst,Data Analyst,1/1/2000,n,,,"Solve a puzzle, paint a picture is exactly what you'll do in this role by collecting, researching and analyzing data that will be translated into every day language to understand a pattern or dilemma that will in turn become the basis to help the company make better business decisions.","·  Interpret qualitative and quantitative data to ‘tell the story’ or understand patterns
·  Provide analysis, and forecasting to support organizational improvements
·  Collect and organize data for easy use by internal and external teams
·  Complete standard reports, dashboards, and ad-hoc analysis
·  Facilitate discovery of business needs and reporting analysis support 
·  Gather requirements, develop and implement new reporting and analysis
·  Scope, structure, manage and execute analytical projects under some supervision",,,Yes,IT_Services,,
Property_Administrator,Property Administrator,1/1/2000,n,,Property Administrator,"Responsible for day-to-day administration  of corporate facilities and operations in assigned location.  Excellent organizational and interpersonal skills and a proven ability to work with all levels of an organization are required.  Additional responsibilities include vendor relationships (HVAC, electrical, landscaping, cafeteria/food services) and coordination of internal moves and appropriate updates to the floor plan.",".  Responsible for all customer service and tenant relations and first point of contact for tenant requests
.  Coordinates all service calls and follow-up.
.  Management of building, services and all visitors to the building.
.  Responsible for leases, insurance certificates, vendor service agreements,  A/R and A/P, monitoring vendors’ activities, and security systems and controls.     
.  Regularly assist in the inspection of assets to ensure the property is maintained at an optimum level, and safeguard the security and protection of all tenants and visitors.",,,Yes,FA_Administration,,
